sessionNo|startHour|startWeekday|duration|cCount|cMinPrice|cMaxPrice|cSumPrice|bCount|bMinPrice|bMaxPrice|bSumPrice|bStep|onlineStatus|availability|customerNo|maxVal|customerScore|accountLifetime|payments|age|address|lastOrder|order
25|6|5|0.0|1|59.99|59.99|59.99|1|59.99|59.99|59.99|?|?|?|?|?|?|?|?|?|?|?|n
25|6|5|11.124|1|59.99|59.99|59.99|1|59.99|59.99|59.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
25|6|5|15.524|1|59.99|59.99|59.99|1|59.99|59.99|59.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
26|6|5|242.983|9|34.99|49.99|389.91|1|49.99|49.99|49.99|?|?|?|?|?|?|?|?|?|?|?|y
26|6|5|783.601|28|16.99|49.99|984.6|2|39.95|49.99|89.94|?|?|?|?|?|?|?|?|?|?|?|y
26|6|5|1072.499|41|7.99|49.99|1300.39|3|14.99|49.99|104.93|?|?|?|?|?|?|?|?|?|?|?|y
26|6|5|1243.183|49|7.99|49.99|1489.31|4|14.99|49.99|129.92|?|?|?|?|?|?|?|?|?|?|?|y
26|6|5|1265.057|53|7.99|49.99|1589.27|5|14.99|49.99|154.91|?|?|?|?|?|?|?|?|?|?|?|y
26|6|5|1869.796|73|7.99|74.95|2305.83|6|14.99|49.99|179.9|?|?|?|?|?|?|?|?|?|?|?|y
26|6|5|2077.582|82|7.99|74.95|2600.74|7|14.99|49.99|214.89|?|?|?|?|?|?|?|?|?|?|?|y
26|6|5|2284.247|94|7.99|74.95|2804.65|7|14.99|49.99|214.89|1|y|mainly orderable|?|?|?|?|?|?|?|?|y
26|6|5|2326.724|95|7.99|74.95|2854.64|7|14.99|49.99|214.89|1|y|mainly orderable|?|?|?|?|?|?|?|?|y
26|6|5|2355.963|96|7.99|74.95|2904.63|7|14.99|49.99|214.89|1|y|mainly orderable|?|?|?|?|?|?|?|?|y
26|6|5|2407.779|100|7.99|74.95|3004.59|7|14.99|49.99|214.89|1|y|mainly orderable|?|?|?|?|?|?|?|?|y
26|6|5|2430.107|100|7.99|74.95|3004.59|7|14.99|49.99|214.89|1|y|completely orderable|?|?|?|?|?|?|?|?|y
26|6|5|2478.11|102|7.99|74.95|3034.57|7|14.99|49.99|214.89|1|y|completely orderable|?|?|?|?|?|?|?|?|y
26|6|5|2513.834|103|7.99|74.95|3059.56|7|14.99|49.99|214.89|1|y|completely orderable|?|?|?|?|?|?|?|?|y
26|6|5|2538.423|104|7.99|74.95|3074.55|7|14.99|49.99|214.89|1|y|completely orderable|?|?|?|?|?|?|?|?|y
26|6|5|2552.693|105|7.99|74.95|3089.54|7|14.99|49.99|214.89|1|y|completely orderable|?|?|?|?|?|?|?|?|y
26|6|5|2568.746|106|7.99|74.95|3114.53|7|14.99|49.99|214.89|1|y|completely orderable|?|?|?|?|?|?|?|?|y
26|6|5|3717.593|107|7.99|74.95|3149.52|7|14.99|49.99|214.89|1|y|completely orderable|?|?|?|?|?|?|?|?|y
26|6|5|4543.354|124|7.99|74.95|3588.24|8|14.99|49.99|214.89|?|?|?|?|?|?|?|?|?|?|?|y
26|6|5|4680.178|125|7.99|74.95|3618.23|9|14.99|49.99|244.88|?|?|?|?|?|?|?|?|?|?|?|y
26|6|5|4690.297|126|7.99|74.95|3648.22|10|14.99|49.99|274.87|?|?|?|?|?|?|?|?|?|?|?|y
26|6|5|4716.866|127|7.99|74.95|3673.21|11|14.99|49.99|299.86|?|?|?|?|?|?|?|?|?|?|?|y
26|6|5|4876.094|127|7.99|74.95|3673.21|11|14.99|49.99|299.86|1|y|mainly orderable|?|?|?|?|?|?|?|?|y
26|6|5|4925.485|127|7.99|74.95|3673.21|11|14.99|49.99|299.86|1|y|mainly orderable|?|?|?|?|?|?|?|?|y
26|6|5|4982.717|127|7.99|74.95|3673.21|11|14.99|49.99|299.86|1|y|completely orderable|?|?|?|?|?|?|?|?|y
26|6|5|5033.663|127|7.99|74.95|3673.21|11|14.99|49.99|299.86|2|y|completely orderable|?|?|?|?|?|?|?|?|y
26|6|5|5096.466|127|7.99|74.95|3673.21|11|14.99|49.99|299.86|2|y|completely orderable|?|?|?|?|?|?|?|?|y
26|6|5|5152.329|127|7.99|74.95|3673.21|11|14.99|49.99|299.86|2|y|completely orderable|?|?|?|?|?|?|?|?|y
26|6|5|5183.325|127|7.99|74.95|3673.21|11|14.99|49.99|299.86|?|y|completely orderable|?|?|?|?|?|?|?|?|y
26|6|5|5227.816|127|7.99|74.95|3673.21|11|14.99|49.99|299.86|4|y|completely orderable|?|?|?|?|?|?|?|?|y
26|6|5|5260.62|127|7.99|74.95|3673.21|11|14.99|49.99|299.86|?|y|completely orderable|?|?|?|?|?|?|?|?|y
26|6|5|5293.356|127|7.99|74.95|3673.21|11|14.99|49.99|299.86|3|y|completely orderable|?|?|?|?|?|?|?|?|y
26|6|5|5306.594|127|7.99|74.95|3673.21|11|14.99|49.99|299.86|?|y|completely orderable|?|?|?|?|?|?|?|?|y
27|6|5|4821.92|42|3.0|29.99|522.71|1|19.99|19.99|19.99|?|?|?|14|1800|513|223|10|38|2|151|n
27|6|5|4942.313|48|3.0|29.99|605.66|2|12.99|19.99|32.98|?|?|?|14|1800|513|223|10|38|2|151|n
27|6|5|7497.035|54|3.0|29.99|692.61|3|12.99|19.99|46.97|?|?|?|14|1800|513|223|10|38|2|151|n
27|6|5|7877.608|62|3.0|49.9|946.09|4|12.99|39.9|86.87|?|?|?|14|1800|513|223|10|38|2|151|n
27|6|5|8095.292|69|3.0|49.9|976.07|5|12.99|39.9|101.86|?|?|?|14|1800|513|223|10|38|2|151|n
28|6|5|16.569|4|29.99|29.99|119.96|1|29.99|29.99|29.99|?|?|?|15|600|427|141|8|31|2|109|y
28|6|5|48.031|7|29.99|29.99|209.93|2|29.99|29.99|59.98|?|?|?|15|600|427|141|8|31|2|109|y
28|6|5|101.102|8|29.99|33.99|243.92|2|29.99|29.99|59.98|1|y|completely not orderable|15|600|427|141|8|31|2|109|y
28|6|5|148.455|9|24.99|33.99|268.91|2|29.99|29.99|59.98|1|y|completely not orderable|15|600|427|141|8|31|2|109|y
28|6|5|187.31|9|24.99|33.99|268.91|2|29.99|29.99|59.98|1|y|?|15|600|427|141|8|31|2|109|y
28|6|5|582.446|23|14.99|33.99|617.77|3|24.99|29.99|84.97|?|?|?|15|600|427|141|8|31|2|109|y
28|6|5|590.929|23|14.99|33.99|617.77|3|24.99|29.99|84.97|3|y|completely orderable|15|600|427|141|8|31|2|109|y
28|6|5|643.362|23|14.99|33.99|617.77|3|24.99|29.99|84.97|4|y|completely orderable|15|600|427|141|8|31|2|109|y
28|6|5|660.644|23|14.99|33.99|617.77|3|24.99|29.99|84.97|5|y|completely orderable|15|600|427|141|8|31|2|109|y
29|6|5|286.068|1|34.99|34.99|34.99|0|?|?|?|1|y|mainly orderable|?|?|?|?|?|?|?|?|n
29|6|5|471.019|4|34.99|69.0|222.98|1|69.0|69.0|69.0|?|?|?|?|?|?|?|?|?|?|?|n
29|6|5|1374.896|27|9.99|71.96|1400.63|2|9.99|69.0|78.99|?|?|?|?|?|?|?|?|?|?|?|n
29|6|5|1511.786|27|9.99|71.96|1400.63|2|9.99|69.0|78.99|1|y|mainly orderable|?|?|?|?|?|?|?|?|n
29|6|5|1600.61|27|9.99|71.96|1400.63|2|9.99|69.0|78.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
29|6|5|1614.271|27|9.99|71.96|1400.63|2|9.99|69.0|78.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
29|6|5|1632.264|27|9.99|71.96|1400.63|2|9.99|69.0|78.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
29|6|5|1745.363|27|9.99|71.96|1400.63|2|9.99|69.0|78.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
29|6|5|1809.149|27|9.99|71.96|1400.63|2|9.99|69.0|78.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
29|6|5|1830.077|27|9.99|71.96|1400.63|2|9.99|69.0|78.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
29|6|5|1835.693|27|9.99|71.96|1400.63|2|9.99|69.0|78.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
29|6|5|1840.947|27|9.99|71.96|1400.63|2|9.99|69.0|78.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
29|6|5|1850.449|27|9.99|71.96|1400.63|2|9.99|69.0|78.99|1|y|completely orderable|?|?|?|?|?|?|?|?|n
30|6|5|99.881|3|27.99|44.99|100.97|1|27.99|27.99|27.99|?|?|?|16|300|383|1|0|39|2|36|y
30|6|5|426.135|11|19.99|44.99|255.91|2|27.99|29.99|57.98|?|?|?|16|300|383|1|0|39|2|36|y
30|6|5|468.379|11|19.99|44.99|255.91|2|27.99|29.99|57.98|2|y|completely orderable|16|300|383|1|0|39|2|36|y
30|6|5|492.582|11|19.99|44.99|255.91|2|27.99|29.99|57.98|?|y|completely orderable|16|300|383|1|0|39|2|36|y
31|6|5|174.076|8|6.0|49.95|205.89|1|24.99|24.99|24.99|?|?|?|17|1000|553|228|11|47|2|48|n
32|6|5|44.252|4|139.99|139.99|559.96|1|139.99|139.99|139.99|?|?|?|18|500|499|2|1|53|2|22|y
32|6|5|116.725|5|139.99|139.99|699.95|1|139.99|139.99|139.99|2|y|completely orderable|18|500|499|2|1|53|2|22|y
32|6|5|200.528|5|139.99|139.99|699.95|1|139.99|139.99|139.99|2|y|completely orderable|18|500|499|2|1|53|2|22|y
32|6|5|229.016|5|139.99|139.99|699.95|1|139.99|139.99|139.99|2|y|completely orderable|18|500|499|2|1|53|2|22|y
32|6|5|246.579|5|139.99|139.99|699.95|1|139.99|139.99|139.99|2|y|completely orderable|18|500|499|2|1|53|2|22|y
32|6|5|269.056|5|139.99|139.99|699.95|1|139.99|139.99|139.99|2|y|completely orderable|18|500|499|2|1|53|2|22|y
32|6|5|294.081|5|139.99|139.99|699.95|1|139.99|139.99|139.99|2|y|completely orderable|18|500|499|2|1|53|2|22|y
32|6|5|320.07|5|139.99|139.99|699.95|1|139.99|139.99|139.99|2|y|completely orderable|18|500|499|2|1|53|2|22|y
32|6|5|361.706|5|139.99|139.99|699.95|1|139.99|139.99|139.99|3|y|completely orderable|18|500|499|2|1|53|2|22|y
32|6|5|409.118|5|139.99|139.99|699.95|1|139.99|139.99|139.99|4|y|completely orderable|18|500|499|2|1|53|2|22|y
32|6|5|430.092|5|139.99|139.99|699.95|1|139.99|139.99|139.99|3|y|completely orderable|18|500|499|2|1|53|2|22|y
32|6|5|439.609|5|139.99|139.99|699.95|1|139.99|139.99|139.99|4|y|completely orderable|18|500|499|2|1|53|2|22|y
32|6|5|454.355|5|139.99|139.99|699.95|1|139.99|139.99|139.99|5|y|completely orderable|18|500|499|2|1|53|2|22|y
33|6|5|1015.141|5|10.0|20.0|75.0|1|20.0|20.0|20.0|?|?|?|?|?|?|?|?|?|?|?|n
33|6|5|1033.945|6|10.0|20.0|90.0|2|15.0|20.0|35.0|?|?|?|?|?|?|?|?|?|?|?|n
33|6|5|1059.703|6|10.0|20.0|90.0|2|15.0|20.0|35.0|1|y|completely orderable|?|?|?|?|?|?|?|?|n
33|6|5|1671.357|10|10.0|20.0|160.0|3|15.0|20.0|55.0|?|?|?|?|?|?|?|?|?|?|?|n
34|6|5|0.0|1|6.99|6.99|6.99|1|6.99|6.99|6.99|?|?|?|?|?|?|?|?|?|?|?|n
34|6|5|11.678|1|6.99|6.99|6.99|1|6.99|6.99|6.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
35|6|5|407.078|5|699.0|999.0|4095.0|1|699.0|699.0|699.0|?|?|?|?|?|?|?|?|?|?|?|n
36|6|5|33.502|4|29.99|29.99|119.96|1|29.99|29.99|29.99|?|?|?|19|1000|70|120|1|34|2|425|y
36|6|5|238.886|12|12.99|29.99|248.88|2|12.99|29.99|42.98|?|?|?|19|1000|70|120|1|34|2|425|y
36|6|5|309.565|17|12.99|29.99|332.83|3|12.99|29.99|60.97|?|?|?|19|1000|70|120|1|34|2|425|y
36|6|5|1159.742|25|7.99|39.99|575.75|4|12.99|39.99|100.96|?|?|?|19|1000|70|120|1|34|2|425|y
36|6|5|1171.392|25|7.99|39.99|575.75|4|12.99|39.99|100.96|2|y|completely orderable|19|1000|70|120|1|34|2|425|y
36|6|5|1287.54|25|7.99|39.99|575.75|4|12.99|39.99|100.96|2|y|completely orderable|19|1000|70|120|1|34|2|425|y
36|6|5|1346.68|25|7.99|39.99|575.75|4|12.99|39.99|100.96|?|y|completely orderable|19|1000|70|120|1|34|2|425|y
37|6|5|0.0|1|19.99|19.99|19.99|1|19.99|19.99|19.99|?|?|?|20|4000|614|133|6|42|2|109|n
37|6|5|0.0010|2|10.99|19.99|30.98|2|10.99|19.99|30.98|?|?|?|20|4000|614|133|6|42|2|109|n
37|6|5|0.0010|3|5.0|19.99|35.98|3|5.0|19.99|35.98|?|?|?|20|4000|614|133|6|42|2|109|n
37|6|5|0.0010|4|5.0|19.99|48.97|4|5.0|19.99|48.97|?|?|?|20|4000|614|133|6|42|2|109|n
37|6|5|0.0010|5|5.0|24.99|73.96|5|5.0|24.99|73.96|?|?|?|20|4000|614|133|6|42|2|109|n
37|6|5|0.0010|6|5.0|24.99|86.95|6|5.0|24.99|86.95|?|?|?|20|4000|614|133|6|42|2|109|n
37|6|5|0.0010|7|5.0|24.99|109.94|7|5.0|24.99|109.94|?|?|?|20|4000|614|133|6|42|2|109|n
37|6|5|0.0010|8|5.0|24.99|114.94|8|5.0|24.99|114.94|?|?|?|20|4000|614|133|6|42|2|109|n
37|6|5|0.0010|9|5.0|24.99|121.94|9|5.0|24.99|121.94|?|?|?|20|4000|614|133|6|42|2|109|n
37|6|5|0.0010|10|5.0|24.99|137.93|10|5.0|24.99|137.93|?|?|?|20|4000|614|133|6|42|2|109|n
37|6|5|0.0010|11|5.0|24.99|146.92|11|5.0|24.99|146.92|?|?|?|20|4000|614|133|6|42|2|109|n
37|6|5|47.395|11|5.0|24.99|146.92|11|5.0|24.99|146.92|1|y|completely orderable|20|4000|614|133|6|42|2|109|n
37|6|5|101.624|11|5.0|24.99|146.92|11|5.0|24.99|146.92|2|y|completely orderable|20|4000|614|133|6|42|2|109|n
37|6|5|126.934|11|5.0|24.99|146.92|11|5.0|24.99|146.92|?|y|completely orderable|20|4000|614|133|6|42|2|109|n
37|6|5|162.994|11|5.0|24.99|146.92|11|5.0|24.99|146.92|4|y|completely orderable|20|4000|614|133|6|42|2|109|n
37|6|5|214.322|11|5.0|24.99|146.92|11|5.0|24.99|146.92|1|y|completely orderable|20|4000|614|133|6|42|2|109|n
37|6|5|279.648|11|5.0|24.99|146.92|11|5.0|24.99|146.92|?|y|completely orderable|20|4000|614|133|6|42|2|109|n
37|6|5|333.318|11|5.0|24.99|146.92|11|5.0|24.99|146.92|1|y|completely orderable|20|4000|614|133|6|42|2|109|n
37|6|5|393.066|11|5.0|24.99|146.92|11|5.0|24.99|146.92|1|y|completely orderable|20|4000|614|133|6|42|2|109|n
37|6|5|420.197|11|5.0|24.99|146.92|11|5.0|24.99|146.92|1|y|completely orderable|20|4000|614|133|6|42|2|109|n
38|6|5|0.0|1|6.99|6.99|6.99|1|6.99|6.99|6.99|?|?|?|?|?|?|?|?|?|?|?|n
38|6|5|5.805|1|6.99|6.99|6.99|1|6.99|6.99|6.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
39|6|5|1880.223|16|24.99|79.99|839.84|1|24.99|24.99|24.99|?|?|?|?|?|?|?|?|?|?|?|n
40|6|5|221.308|9|14.99|79.99|184.95|1|29.99|29.99|29.99|?|?|?|21|5000|535|220|14|68|1|12|n
40|6|5|302.901|10|14.99|79.99|209.94|1|29.99|29.99|29.99|1|y|completely orderable|21|5000|535|220|14|68|1|12|n
40|6|5|429.209|13|14.99|79.99|294.91|1|29.99|29.99|29.99|1|y|completely orderable|21|5000|535|220|14|68|1|12|n
40|6|5|449.624|13|14.99|79.99|294.91|1|29.99|29.99|29.99|1|y|completely orderable|21|5000|535|220|14|68|1|12|n
40|6|5|460.521|13|14.99|79.99|294.91|1|29.99|29.99|29.99|2|y|completely orderable|21|5000|535|220|14|68|1|12|n
40|6|5|508.844|13|14.99|79.99|294.91|1|29.99|29.99|29.99|?|y|completely orderable|21|5000|535|220|14|68|1|12|n
40|6|5|563.442|13|14.99|79.99|294.91|1|29.99|29.99|29.99|2|y|completely orderable|21|5000|535|220|14|68|1|12|n
40|6|5|572.966|13|14.99|79.99|294.91|1|29.99|29.99|29.99|1|y|completely orderable|21|5000|535|220|14|68|1|12|n
40|6|5|584.185|13|14.99|79.99|294.91|1|29.99|29.99|29.99|1|y|?|21|5000|535|220|14|68|1|12|n
41|6|5|0.0|1|49.99|49.99|49.99|1|49.99|49.99|49.99|?|?|?|?|?|?|?|?|?|?|?|n
41|6|5|3.483|1|49.99|49.99|49.99|1|49.99|49.99|49.99|1|y|completely orderable|?|?|?|?|?|?|?|?|n
42|6|5|335.019|12|7.0|19.99|185.88|1|19.99|19.99|19.99|?|?|?|22|5000|532|192|30|37|2|14|y
42|6|5|561.472|19|7.0|29.95|336.72|1|19.99|19.99|19.99|1|y|completely orderable|22|5000|532|192|30|37|2|14|y
42|6|5|598.019|20|3.99|29.95|340.71|2|3.99|19.99|23.98|?|?|?|22|5000|532|192|30|37|2|14|y
42|6|5|602.719|20|3.99|29.95|340.71|2|3.99|19.99|23.98|1|y|completely orderable|22|5000|532|192|30|37|2|14|y
42|6|5|612.655|20|3.99|29.95|340.71|2|3.99|19.99|23.98|2|y|completely orderable|22|5000|532|192|30|37|2|14|y
42|6|5|626.505|20|3.99|29.95|340.71|2|3.99|19.99|23.98|?|y|completely orderable|22|5000|532|192|30|37|2|14|y
42|6|5|637.226|20|3.99|29.95|340.71|2|3.99|19.99|23.98|4|y|completely orderable|22|5000|532|192|30|37|2|14|y
42|6|5|643.775|20|3.99|29.95|340.71|2|3.99|19.99|23.98|?|y|completely orderable|22|5000|532|192|30|37|2|14|y
43|6|5|0.0|1|129.99|129.99|129.99|1|129.99|129.99|129.99|?|?|?|?|?|?|?|?|?|?|?|n
43|6|5|0.0010|2|99.99|129.99|229.98|2|99.99|129.99|229.98|?|?|?|?|?|?|?|?|?|?|?|n
43|6|5|0.0010|3|99.99|169.0|398.98|3|99.99|169.0|398.98|?|?|?|?|?|?|?|?|?|?|?|n
44|6|5|0.0|1|8.99|8.99|8.99|1|8.99|8.99|8.99|?|?|?|23|1700|522|223|17|42|2|52|n
44|6|5|21.545|2|8.99|8.99|17.98|2|8.99|8.99|17.98|?|?|?|23|1700|522|223|17|42|2|52|n
45|6|5|0.0|1|6.99|6.99|6.99|1|6.99|6.99|6.99|?|?|?|?|?|?|?|?|?|?|?|n
45|6|5|23.932|1|6.99|6.99|6.99|1|6.99|6.99|6.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
46|6|5|53.325|5|9.99|9.99|49.95|1|9.99|9.99|9.99|?|?|?|24|600|562|74|8|34|2|371|y
46|6|5|161.295|10|9.99|25.95|169.79|2|9.99|25.95|35.94|?|?|?|24|600|562|74|8|34|2|371|y
46|6|5|355.406|13|9.99|27.96|245.67|2|9.99|25.95|35.94|1|y|completely orderable|24|600|562|74|8|34|2|371|y
46|6|5|407.691|13|9.99|27.96|245.67|2|9.99|25.95|35.94|2|y|completely orderable|24|600|562|74|8|34|2|371|y
46|6|5|560.522|13|9.99|27.96|245.67|2|9.99|25.95|35.94|2|y|completely orderable|24|600|562|74|8|34|2|371|y
46|6|5|591.303|13|9.99|27.96|245.67|2|9.99|25.95|35.94|2|y|completely orderable|24|600|562|74|8|34|2|371|y
46|6|5|622.534|13|9.99|27.96|245.67|2|9.99|25.95|35.94|?|y|completely orderable|24|600|562|74|8|34|2|371|y
46|6|5|666.664|13|9.99|27.96|245.67|2|9.99|25.95|35.94|4|y|completely orderable|24|600|562|74|8|34|2|371|y
46|6|5|704.889|13|9.99|27.96|245.67|2|9.99|25.95|35.94|?|y|completely orderable|24|600|562|74|8|34|2|371|y
47|6|5|0.0|1|12.99|12.99|12.99|1|12.99|12.99|12.99|?|?|?|25|600|512|36|7|35|2|59|n
47|6|5|24.327|1|12.99|12.99|12.99|1|12.99|12.99|12.99|1|y|?|25|600|512|36|7|35|2|59|n
48|6|5|388.157|4|15.99|15.99|63.96|1|15.99|15.99|15.99|?|?|?|?|?|?|?|?|?|?|?|n
49|6|5|30.86|2|199.99|299.99|499.98|1|299.99|299.99|299.99|?|?|?|?|?|?|?|?|?|?|?|n
49|6|5|40.538|2|199.99|299.99|499.98|1|299.99|299.99|299.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
50|6|5|0.0|1|59.99|59.99|59.99|1|59.99|59.99|59.99|?|?|?|?|?|?|?|?|?|?|?|y
50|6|5|54.998|1|59.99|59.99|59.99|1|59.99|59.99|59.99|1|y|completely orderable|?|?|?|?|?|?|?|?|y
50|6|5|66.681|1|59.99|59.99|59.99|1|59.99|59.99|59.99|?|y|completely orderable|?|?|?|?|?|?|?|?|y
50|6|5|96.916|1|59.99|59.99|59.99|1|59.99|59.99|59.99|3|y|completely orderable|?|?|?|?|?|?|?|?|y
50|6|5|112.869|1|59.99|59.99|59.99|1|59.99|59.99|59.99|3|y|completely orderable|?|?|?|?|?|?|?|?|y
50|6|5|122.894|1|59.99|59.99|59.99|1|59.99|59.99|59.99|?|y|completely orderable|?|?|?|?|?|?|?|?|y
51|6|5|0.0|1|169.0|169.0|169.0|1|169.0|169.0|169.0|?|?|?|?|?|?|?|?|?|?|?|n
51|6|5|0.0|2|99.99|169.0|268.99|2|99.99|169.0|268.99|?|?|?|?|?|?|?|?|?|?|?|n
51|6|5|0.0|3|99.99|169.0|398.98|3|99.99|169.0|398.98|?|?|?|?|?|?|?|?|?|?|?|n
52|6|5|4.949|3|4.99|4.99|9.98|1|4.99|4.99|4.99|?|?|?|?|?|?|?|?|?|?|?|n
52|6|5|12.569|3|4.99|4.99|9.98|1|4.99|4.99|4.99|2|y|completely orderable|?|?|?|?|?|?|?|?|n
52|6|5|23.885|3|4.99|4.99|9.98|1|4.99|4.99|4.99|3|y|completely orderable|?|?|?|?|?|?|?|?|n
52|6|5|27.452|3|4.99|4.99|9.98|1|4.99|4.99|4.99|4|y|completely orderable|?|?|?|?|?|?|?|?|n
52|6|5|31.248|3|4.99|4.99|9.98|1|4.99|4.99|4.99|5|y|completely orderable|?|?|?|?|?|?|?|?|n
52|6|5|50.048|3|4.99|4.99|9.98|1|4.99|4.99|4.99|4|y|completely orderable|?|?|?|?|?|?|?|?|n
52|6|5|54.403|3|4.99|4.99|9.98|1|4.99|4.99|4.99|5|y|completely orderable|?|?|?|?|?|?|?|?|n
53|6|5|149.993|7|6.99|14.99|81.94|1|14.99|14.99|14.99|?|?|?|?|?|?|?|?|?|?|?|y
53|6|5|934.596|26|6.99|31.96|323.83|2|14.99|29.99|44.98|?|?|?|?|?|?|?|?|?|?|?|y
53|6|5|963.449|26|6.99|31.96|323.83|2|14.99|29.99|44.98|1|y|completely orderable|?|?|?|?|?|?|?|?|y
53|6|5|1010.11|26|6.99|31.96|323.83|2|14.99|29.99|44.98|2|y|completely orderable|?|?|?|?|?|?|?|?|y
53|6|5|1503.934|26|6.99|31.96|323.83|2|14.99|29.99|44.98|?|y|completely orderable|?|?|?|?|?|?|?|?|y
54|6|5|56.083|1|49.99|49.99|49.99|0|?|?|?|1|y|completely orderable|?|?|?|?|?|?|?|?|n
55|6|5|22.182|3|5.0|5.0|15.0|1|5.0|5.0|5.0|?|?|?|26|20000|531|183|722|54|1|10|n
55|6|5|35.764|6|5.0|5.0|30.0|2|5.0|5.0|10.0|?|?|?|26|20000|531|183|722|54|1|10|n
55|6|5|46.495|9|5.0|5.0|45.0|3|5.0|5.0|15.0|?|?|?|26|20000|531|183|722|54|1|10|n
56|6|5|443.27|12|29.99|39.99|337.92|1|34.0|34.0|34.0|?|?|?|?|?|?|?|?|?|?|?|n
57|6|5|0.0|1|47.99|47.99|47.99|1|47.99|47.99|47.99|?|?|?|27|1300|567|220|3|55|2|101|y
57|6|5|4.024|1|47.99|47.99|47.99|1|47.99|47.99|47.99|1|y|completely orderable|27|1300|567|220|3|55|2|101|y
57|6|5|35.96|1|47.99|47.99|47.99|1|47.99|47.99|47.99|2|y|completely orderable|27|1300|567|220|3|55|2|101|y
57|6|5|87.284|1|47.99|47.99|47.99|1|47.99|47.99|47.99|2|y|completely orderable|27|1300|567|220|3|55|2|101|y
57|6|5|111.622|1|47.99|47.99|47.99|1|47.99|47.99|47.99|2|y|completely orderable|27|1300|567|220|3|55|2|101|y
57|6|5|142.769|1|47.99|47.99|47.99|1|47.99|47.99|47.99|?|y|completely orderable|27|1300|567|220|3|55|2|101|y
57|6|5|149.629|1|47.99|47.99|47.99|1|47.99|47.99|47.99|3|y|completely orderable|27|1300|567|220|3|55|2|101|y
57|6|5|213.659|1|47.99|47.99|47.99|1|47.99|47.99|47.99|3|y|completely orderable|27|1300|567|220|3|55|2|101|y
57|6|5|247.071|1|47.99|47.99|47.99|1|47.99|47.99|47.99|?|y|completely orderable|27|1300|567|220|3|55|2|101|y
58|6|5|105.284|7|39.99|79.95|359.85|1|39.99|39.99|39.99|?|?|?|28|200|70|92|1|43|2|493|n
58|6|5|318.127|11|34.99|79.95|509.81|2|34.99|39.99|74.98|?|?|?|28|200|70|92|1|43|2|493|n
58|6|5|775.693|25|24.99|79.95|699.74|3|24.99|39.99|99.97|?|?|?|28|200|70|92|1|43|2|493|n
58|6|5|864.855|34|24.99|79.95|969.65|4|24.99|39.99|129.96|?|?|?|28|200|70|92|1|43|2|493|n
58|6|5|1058.891|40|24.99|79.95|1313.63|5|24.99|71.96|201.92|?|?|?|28|200|70|92|1|43|2|493|n
58|6|5|1244.924|44|24.99|79.95|1563.55|6|24.99|71.96|261.91|?|?|?|28|200|70|92|1|43|2|493|n
58|6|5|1260.948|44|24.99|79.95|1563.55|6|24.99|71.96|261.91|1|y|mainly orderable|28|200|70|92|1|43|2|493|n
58|6|5|1287.48|45|24.99|79.95|1603.54|6|24.99|71.96|261.91|1|y|mainly orderable|28|200|70|92|1|43|2|493|n
58|6|5|2159.052|46|24.99|79.95|1643.53|6|24.99|71.96|261.91|1|y|mainly orderable|28|200|70|92|1|43|2|493|n
58|6|5|2192.626|46|24.99|79.95|1643.53|6|24.99|71.96|261.91|1|y|completely orderable|28|200|70|92|1|43|2|493|n
58|6|5|2198.897|46|24.99|79.95|1643.53|6|24.99|71.96|261.91|1|y|completely orderable|28|200|70|92|1|43|2|493|n
58|6|5|2204.675|46|24.99|79.95|1643.53|6|24.99|71.96|261.91|1|y|completely orderable|28|200|70|92|1|43|2|493|n
58|6|5|2211.175|46|24.99|79.95|1643.53|6|24.99|71.96|261.91|1|y|completely orderable|28|200|70|92|1|43|2|493|n
58|6|5|2223.262|46|24.99|79.95|1643.53|6|24.99|71.96|261.91|1|y|completely orderable|28|200|70|92|1|43|2|493|n
58|6|5|2230.275|46|24.99|79.95|1643.53|6|24.99|71.96|261.91|1|y|?|28|200|70|92|1|43|2|493|n
59|6|5|0.0|1|129.99|129.99|129.99|1|129.99|129.99|129.99|?|?|?|?|?|?|?|?|?|?|?|n
59|6|5|0.0|2|129.99|169.0|298.99|2|129.99|169.0|298.99|?|?|?|?|?|?|?|?|?|?|?|n
59|6|5|0.0|3|99.99|169.0|398.98|3|99.99|169.0|398.98|?|?|?|?|?|?|?|?|?|?|?|n
60|6|5|484.815|14|12.99|44.99|266.91|1|14.99|14.99|14.99|?|?|?|?|?|?|?|?|?|?|?|y
